scandalous,nakahihiya,JJ
scandals,Iskandalo,NNS
Scandinavia,Skandinabya,NN
Scandinavian,Skandinabyan,JJ
scanned,scan,VBN
scanners,scanner,NNS
scans,Sinusuri,NNS
scant,babahagya,NN
scantily,babahagya,RB
scantiness,kakulangan,NN
scanty,kakarampot,NN
scape,tanawin,NN
scapula,paypay,NN
scar,peklat,NN
scarce,gipit,NN
scarcely,bahagya,RB
scarcity,pagsasalat,NN
scare,pagkatakot,NN
scared,natakot,VBN
scarf,bandana,NN
scarlet,iskarlata,NN
scarp,ungos,NN
scarring,pagkakapilat,VBG
scars,pilat,NNS
scat,palo,NN
scathe,kasiraan,NN
scathing,masakit,VBG
scattered,kalat,VBN
scenario,senaryo,NN
scene,pinangyarihan,NN
scenery,telon,NN
scenes,eksena,NNS
scent,pabango,NN
scented,mabango,VBN
schedule,iskedyul,NN
schedules,iskedyul,NNS
schema,panukala,NN
schemas,schema,NN
schematic,eskematiko,JJ
scheme,pamamaraan,NN
schismatic,sismatiko,JJ
schizoid,skisoid,NN
schizophrenia,skisoprenya,NN
schizophrenic,skisoprenya,NN
scholars,iskolar,NNS
scholarship,karunungan,NN
scholarships,scholarship,NNS
scholastic,eskolastiko,JJ
scholasticism,eskolastisismo,NN
school,paaralan,NN
schoolfellow,kaklase,NN
schoolmaster,maestro,NN
schoolteacher,titser,NN
schooner,skuner,NN
schritt,Hakbang,NN
sciatica,sayatika,NN
science,agham,NN
sciences,siyensiya,NNS
scientist,siyentipiko,NN
scientists,siyentipiko,NNS
scimitar,simitar,NN
scintillate,kuminang,NN
scintillating,kumikinang,VBG
scintillation,luningning,NN
Scipios,Scipio,NNS
scissor,maggupit,NN
scissors,gunting,NNS
sclerosis,esklerosis,NN
scoff,panghahamak,NN
scoffer,manlilibak,NN
scoffing,kasabihan,VBG
scold,magmura,NN
scolding,pagbulyaw,VBG
sconce,kubli,NN
scooter,iskuter,NN
scooters,scooter,NNS
scope,saklaw,NN
scorched,pinaso,VBN
score,iskor,NN
scorecards,scorecard,NNS
scored,nakapuntos,VBN
scoreless,blangko,NN
scorer,anotador,NN
scores,score,NNS
scoring,pagmamarka,VBG
scorn,uyam,NN
scorned,nilibak,VBN
scorner,manglilibak,NN
scornful,naiinis,JJ
scornfully,naiinis,RB
scorning,duwahagi,VBG
scorpion,alakdan,NN
scot,pahirap,NN
Scotchman,Eskoses,NN
scotland,Eskosya,NN
scotsman,Eskoses,NN
scoundrelly,napakaimbi,RB
scoundrels,buhong,NNS
scoured,lilinisin,VBN
scourge,magparusa,NN
scourged,hinampas,VBN
scourging,hampas,VBG
scouring,paglilinis,VBG
scouting,pagmamanman,VBG
scouts,maghahanap,NNS
scowled,sumimangot,VBN
scraggy,payat,NN
scram,tumakas,NN
scrambled,piniritong,VBN
scrapbooks,scrapbook,NNS
scraped,nasimot,VBD
scraper,pangayod,NN
scrapers,scraper,NNS
scraping,kudkod,VBG
scratch,kumamot,NN
scratches,gasgas,NNS
scream,tumili,NN
screamed,sumigaw,VBN
screaming,magaralgal,VBG
screechy,matinis,NN
screened,sinalang,VBN
screenings,screening,NNS
screenplay,senaryo,NN
screens,screen,NNS
screwdriver,birador,NN
scribbled,nagsulat,VBN
scribe,tagasulat,NN
scribes,eskriba,NNS
scripts,script,NNS
scrivener,tagasulat,NN
scroll,balumbon,NN
scrolling,scroll,VBG
scrolls,dinaanan,NNS
scrooge,kuripot,NN
scrotum,eskrotum,NN
scrubber,tagapagkuskos,NN
scrubbing,pagkayod,VBG
scrubby,mababa,NN
scruff,kuwelyo,NN
scruffy,magulo,NN
scrupulous,masusi,JJ
scrutinised,scrutinized,VBN
scrutinises,scrutinizes,NNS
scrutinising,scrutinizing,VBG
scuba,eskuba,NN
scuff,maghilahod,NN
scuffle,magkagulo,NN
scull,paggaod,NN
sculler,tagagaod,NN
sculpt,magpait,NN
sculptor,iskultor,NN
sculpture,iskultura,NN
sculptures,eskultura,NNS
scurrilous,magaspang,JJ
scutcheon,eskudo,NN
scuttle,pagtakas,NN
scythes,lingkaw,NNS
Scythian,Sisyan,JJ
sea,dagat,NN
seabirds,seabird,NNS
seafarer,mandaragat,NN
seafarers,marino,NNS
seafaring,paglalayag,VBG
seagull,tagak,NN
seal,selyo,NN
sealer,tagapagtatak,NN
sealing,pagbubuklod,VBG
sealion,dugong,NN
seam,pinagtahian,NN
seaman,marino,NN
seamstress,mananahi,NN
seance,panayam,NN
seaport,puwerto,NN
sear,pumaso,NN
search,paghahanap,NN
searched,naghanap,VBN
searcher,naghahanap,NN
searches,paghahanap,NNS
searching,naghahanap,VBG
seared,pinatuyo,VBN
seas,dagat,NNS
seashore,dalampasigan,NN
seasick,nalulula,NN
seasickness,lula,NN
season,panahon,NN
seasonable,napapanahon,JJ
seasoned,tinimplahan,VBN
seasoning,pampalasa,VBG
seasons,panahon,NNS
seat,upuan,NN
seated,malala,VBN
seats,upuan,NNS
sebaceous,mataba,JJ
sec,tuyo,NN
secant,sikent,NN
secede,magbitiw,NN
seceded,tumiwalag,VBD
secession,pogtiwalag,NN
secessionist,separatista,NN
seclude,mapahiwalay,NN
secluded,liblib,VBD
second,pangalawa,JJ
secondary,sekundaryo,JJ
secondly,ikalawa,RB
secrecy,lihim,NN
secret,lihim,NN
secretariat,kalihiman,NN
secretary,sekretarya,NN
secrete,ilihim,NN
secretion,pagtatago,NN
secretive,mapaglihim,NN
secretly,lihim,RB
secrets,lihim,NNS
secs,seg,NN
sect,sekta,NN
sectarianism,kasektahan,NN
section,seksyon,NN
sectors,sektor,NNS
sects,sekta,NNS
secularism,sekularismo,NN
secularist,sekularista,NN
Secundus,Segundo,NN
securely,ligtas,RB
securing,pagseguro,VBG
security,katiwasayan,NN
sedate,tahimik,NN
sedation,pagpapatahimik,NN
Sedecias,Sedechias,NN
sediment,deposito,NN
sedimentary,nalatak,JJ
sedition,sedisyon,NN
seditions,sedisyon,NNS
seduced,hinikayat,VBN
seducers,magdaraya,NNS
seductive,nakatutukso,NN
sedulous,masigasig,JJ
see,makita,VB
seedbed,akatan,NN
seedling,punla,VBG
seeds,buto,NNS
seedy,mabuto,NN
seeing,pagtingin,VBG
seek,hanapin,NN
seeker,kandidato,NN
seekest,inuusig,NN
seeketh,humahanap,NN
seeking,hanap,VBG
seeks,naghahangad,NN
seem,tila,NN
seemed,tila,VBD
seemeth,inaakala,NN
seeming,tila,VBG
seemly,marapat,NN
seems,parang,VBZ
seen,nakita,VBN
seep,tumulo,NN
seepage,kayat,NN
seer,propeta,NN
seers,tagakita,NNS
sees,nakikita,NNS
Seest,Nakikita,JJS
seeth,nakikita,NN
seething,kumukulong,VBG
segment,bahagi,NN
segmented,segment,VBN
segregate,humiwalay,NN
segregation,pagbukod,NN
seine,pukot,NN
seismic,panlindol,JJ
seismograph,seismograpo,NN
seize,sakupin,NN
seizes,nasamsam,NNS
seizing,pagsamsam,VBG
seldom,bihira,NN
select,piliin,NN
selected,napiling,VBN
selecting,pagpili,VBG
selection,pagpili,NN
selections,seleksyon,NNS
selective,pumipili,NN
selectively,pili,RB
selectors,tagapili,NNS
selects,Pinipili,NNS
selenium,siliniyum,NN
self,sarili,NN
selfcontrol,pagtitimpi,NN
selfish,makasarili,NN
selfishness,pagkamakasarili,NN
sell,ibenta,NN
seller,tagapagbili,NN
sellers,tagabenta,NNS
selling,nagbebenta,VBG
sells,nagbebenta,VBZ
semantic,semantiko,JJ
semantics,semantika,NNS
semaphore,semaporo,NN
semblance,pagkakahawig,NN
seme,sim,NN
semen,tabod,NNS
semester,semestro,NN
semiconductor,semikondaktor,NN
semifinal,semipaynal,JJ
seminal,matagumpay,JJ
seminaries,seminaryo,NNS
seminars,seminar,NNS
seminary,seminaryo,JJ
semite,Semita,NN
semitic,Semitiko,JJ
sempstress,sempostres,NN
senator,senador,NN
senators,senador,NNS
send,magpadala,NN
sendeth,nagpapaulan,NN
sending,pagpapadala,VBG
sends,nagpapadala,NNS
Seneschal,Senisel,NN
senior,nakatataas,JJ
seniors,nakatatanda,NNS
sensationalised,sensationalized,VBN
sensationalism,kagilalasan,NN
sense,kahulugan,NN
sensed,naramdaman,VBN
senses,pandama,NNS
sensibility,pakiramdam,NN
sensible,matino,JJ
sensibleness,katinuan,NN
sensing,Pagramdam,VBG
sensitisation,sensitization,NN
sensitised,sensitized,VBN
sensitiveness,pagkamaramdamin,NN
sensitivity,pagkamapagdamdam,NN
sensors,sensor,NNS
sensual,animal,JJ
sensualist,sensualista,NN
sensuality,kahalayan,NN
sensuous,nararamdaman,JJ
sent,ipinadala,NN
sentence,pangungusap,NN
sentenced,nasentensiyahan,VBN
sentences,pangungusap,NNS
sentencing,pagsentensiya,VBG
sentience,pagkamapagdamdam,NN
sentient,nararamdaman,NN
sentinel,nagbabantay,NN
sentry,nagbabantay,NN
Sep,Septiyembre,NN
separable,maihihiwalay,JJ
separate,hiwalay,JJ
separated,hiwalay,VBN
separating,pagkakahiwalay,VBG
separation,paghihiwalay,NN
separatism,separatismo,NN
separatist,separatista,NN
separator,panghiwalay,NN
separators,panghiwalay,NNS
separes,Hinahati,NNS
sepia,sepya,NN
Sepoy,Sipoy,NN
september,Setyembre,NN
septic,nahawa,JJ
septicaemia,sepsis,NN
sepulcher,libingan,NN
sepulchral,panlibing,JJ
sepulchre,libingan,NN
sepulchres,libingan,NNS
sepulture,paglilibing,NN
sequent,sumusunod,NN
sequential,nanggagalaing,JJ
sequestered,malayo,VBN
sequestration,pagsamsam,NN
serai,harem,NN
seraph,serapin,NN
seraphs,serapin,NN
Serb,Serbyan,NN
Serbian,Serbyan,JJ
sere,tuyo,RB
serenade,harana,NN
serene,payapa,NN
serf,pamusabos,NN
serfdom,kaalipinan,NN
serfhood,kaalipinan,NN
serge,sarhento,NN
sergeant,sarhento,NN
serialisation,serialization,NN
serialised,serialized,VBN
serially,tinatanggap,RB
series,serye,NN
serif,serip,NN
serious,malubha,JJ
seriously,mataimtim,RB
seriousness,kabigatan,NN
Serjeant,Tagapamayapa,NN
sermons,sermon,NNS
serpents,ahas,NNS
serum,suwero,NN
servant,tagapaglingkod,NN
servants,tagapaglingkod,NNS
serve,maglingkod,NN
served,Hinahain,VBD
serves,Naghahain,NNS
serveth,naglilingkod,NN
service,serbisyo,NN
serviced,serbisiyo,VBN
serviette,serbiliyeta,NN
servility,pagkaalipin,NN
serving,pagsisilbi,VBG
servitor,tagapaglingkod,NN
sesame,linga,NN
sessile,umuupo,NN
session,sesyon,NN
sessions,sesyon,NNS
set,itakda,NN
settee,sopa,NN
setter,seter,NN
setting,tagpuan,VBG
settle,tumira,VB
settled,palagian,VBN
settlement,kasunduan,NN
settler,dayuhan,NN
seven,pito,CD
sevens,sundo,NNS
seventeen,labimpito,NN
seventeenth,panlabimpito,NN
seventh,ikapito,NN
seventieth,pampitumpu,NN
seventy,setenta,NN
sever,maputol,NN
several,ilang,JJ
severance,pagkahiwalay,NN
severe,malubha,JJ
severity,kalubhaan,NN
sew,tahiin,NN
sewer,alkantarilya,NN
sewerage,alkantarilya,NN
sewing,pananahi,VBG
sex,seks,NN
sexes,kasarian,NNS
sexiness,kaseksihan,NN
sexology,seksolohiya,NN
sextant,sekstant,NN
sextet,animan,NN
sexton,sakristan,NN
sexual,sekswal,JJ
sexuality,sekswaliti,NN
shabbiness,panlilimahid,NN
shack,kubo,NN
shackles,kadena,NNS
shade,lilim,NN
shading,pagtatabing,VBG
shadow,anino,NN
shadowing,pagsosombra,VBG
shadows,anino,NNS
shadowy,malabo,NN
shady,malilim,NN
shag,kakahuyan,NN
shaggy,makapal,NN
shah,sahe,NN
shake,iling,NN
shaken,inalog,NNS
Shakespear,Seikspier,NN
shaking,alog,VBG
shale,pisara,NN
shall,dapat,MD
shallow,mababaw,NN
shallowly,mababaw,RB
shallowness,kababawan,NN
sham,pagkukunwari,NN
shaman,salamangkero,NN
shame,kahihiyan,NN
shamed,mapahiya,VBN
shamefaced,napapahiya,VBN
shampooed,nashampuhan,NN
shank,paa,NN
shanty,kubo,NN
shape,hugis,NN
shaped,hugis,VBD
shaper,panghugis,NN
shapes,hugis,NNS
shaping,paghugis,VBG
sharable,maibabahaging,JJ
share,magbahagi,NN
shareable,naibabahaging,JJ
shared,Nagbahagi,VBN
shareholders,kasosyo,NNS
sharer,kahati,NN
sharers,magkakahati,NNS
shares,namamahagi,NNS
sharing,pagbabahagi,VBG
shark,pating,NN
sharks,pating,NNS
sharp,matalim,JJ
sharpen,patalasin,VB
sharpened,hasa,VBN
sharpener,tagapagtasa,NN
sharpening,hasa,VBG
sharpens,Pinalilinaw,NNS
sharper,magdaraya,NN
sharpest,pinakamalinaw,NN
sharpness,anghang,NN
shatter,makabasag,NN
shattered,basag,VBN
shattering,mapanira,VBG
shaved,ahit,VBN
shaven,ahit,RB
shavings,pinagkataman,NNS
shawl,alampay,NN
she,siya,PRP
sheaf,tungkos,NN
shear,maggupit,NN
shearing,naggugupit,VBG
sheath,upak,NN
sheathe,magsalong,NN
sheaths,upak,NNS
sheaves,tungkos,NNS
Shechem,Sichem,NN
shed,malaglag,VBN
shedding,pagpapadanak,VBG
sheds,nagtatalop,NNS
sheen,ningning,NN
sheep,tupa,NN
sheer,napakanipis,NN
sheet,pilyego,NN
sheets,sheet,NNS
sheikh,seik,NN
shekels,pera,NNS
shelf,istante,NN
shell,kabibi,NN
shellac,selak,NN
shellfish,molusko,NN
shelling,paghihimay,VBG
sheltered,lukob,VBN
shelved,ipinagpaliban,VBN
shelves,istante,NNS
shepherding,pagpapastol,VBG
shepherds,pastol,NNS
Sheraton,Seraton,NN
sherds,labo,NNS
sheriff,serip,NN
sheriffs,siyerip,NNS
shewed,ipinakita,VBN
sheweth,nagpapakilala,NN
shield,kalasag,NN
shielded,pansanggalang,VBD
shields,kalasag,NNS
shift,paghahalili,NN
shifted,Nilipat,VBN
shifters,shifter,NNS
shifting,paglilipat,VBG
shifts,nagbabago,NNS
shifty,mapanlinlang,NN
shilling,siling,VBG
shimmer,kuminang,NN
shimmering,makinang,VBG
shin,umakyat,NN
shinbone,lulod,NN
shine,lumiwanag,NN
shined,nagningning,VBN
shines,kumikinang,NNS
shineth,lumiliwanag,NN
shingle,tisa,NN
shining,nagniningning,VBG
shiny,makintab,NN
ship,barko,NN
shipment,kargamento,NN
shipments,padala,NNS
shipped,naipadala,VBN
shipping,pagpapadala,NN
shipshape,maayos,NN
shipwrecks,shipwreck,NNS
shire,kaunti,NN
shirt,sando,NN
shivers,panginginig,NNS
shivery,nanginginig,NN
shock,pagkabigla,NN
shocked,nabigla,VBN
shocking,nakabibigla,VBG
shoe,sapatos,NN
shoeless,nakayapak,NN
shoemaker,sapatero,NN
shoes,sapatos,NNS
shone,nagliliwanag,NN
shoo,hu,NN
shook,yumanig,NN
shooter,tagabaril,NN
shooting,pagbaril,VBG
shop,tindahan,NN
shopkeeper,magtitinda,NN
shoplifter,manenekas,NN
shopman,tagapagbili,NN
shopper,tagabili,NN
shoppers,mamimili,NNS
shops,tindahan,NNS
shore,baybayin,NN
shoreline,baybayin,NN
shorn,ginupitan,NN
short,maikli,JJ
shortage,kakulangan,NN
shortages,kakapusan,NNS
shortbread,keik,NN
shortcoming,pagkukulang,VBG
shortcomings,pagkukulang,NNS
shorten,magpaikli,NN
shortened,pinaikling,VBN
shortening,mantika,VBG
shortens,nagpapaikli,NNS
shortest,pinakamaikling,NN
shortfall,kakulangan,NN
shorthand,takigrapya,NN
shortly,kaagad,RB
shortness,igsi,NN
shortterm,panandalian,NN
shot,pagbaril,NN
shotgun,baril,NN
should,dapat,MD
shoulder,balikat,NN
shoulders,balikat,NNS
shouldest,nararapat,NN
shouldnt,should,NN
shout,sigaw,NN
shouted,sumigaw,VBN
shouts,sigaw,NNS
shove,isalya,NN
shovel,pala,NN
shovelled,shoveled,VBN
shovelling,shoveling,VBG
shovels,pala,NNS
show,palabas,NN
showcase,iskaparate,NN
showcasing,pagpapakita,VBG
showed,Ipinakita,VBD
shower,paliguan,NN
showeth,nagmamagandang,NN
showgirl,tagapagsayaw,NN
showin,Ipakita,NN
showing,Ipinapakita,VBG
showings,pagpapalabas,NNS
showman,sowmen,NN
shown,ipinapakita,VBN
shows,palabas,NNS
showy,pasikat,NN
shredding,lasi,VBG
shrewdness,kotalasan,NN
shrewish,palaaway,NN
shriek,tumili,NN
shrift,pagkukumpisal,NN
shrill,matinis,NN
shrimp,hipon,NN
shrimps,hipon,NNS
shrinks,Pinaliliit,NNS
shrivel,matigang,NN
shriveled,matuyo,VBN
shrivelled,matuyo,VBN
shrub,palumpong,NN
shrubs,palumpong,NNS
shrug,ikibit,NN
shrunken,nangulubot,NN
shudder,pangangatog,NN
shuffler,tagabalasa,NN
shun,ilagan,NN
shunned,iniiwasan,VBN
shuns,umiiwas,NNS
shunt,paglilipat,NN
shunter,tagapagpalit,NN
shut,magkulong,NN
shutdown,pagpipinid,NN
shutter,tagapagsara,NN
shutting,shut,VBG
shy,nahihiya,NN
shyness,pagkamahihiyain,NN
siam,Siyam,NN
sibilant,sumasagitsit,NN
sibling,kapatid,VBG
siblings,kapatid,NNS
sic,tama,JJ
sicken,makainis,NN
sickening,nakakaduwal,VBG
sickle,karit,NN
sickness,pagkakasakit,NN
sicknesses,karamdaman,NNS
sicles,siklo,NNS
side,gilid,NN
sidecar,kaktel,NN
sidelong,patagilid,NN
sides,panig,NNS
sidestep,tumabi,NN
sidetrack,umiwas,NN
sidewalk,bangketa,NN
sidewalks,bangketa,NNS
sideways,patagilid,NNS
siege,pagkubkob,NN
siesta,siyesta,NN
sieve,magbistay,NN
sifted,agag,VBN
sifter,salaan,NN
sifting,bistay,VBG
sightly,maganda,RB
sights,pasyalan,NNS
sightseeing,pagliliwaliw,VBG
sigma,palatandaan,NN
sign,tanda,NN
signal,senyas,NN
signalize,magdiwang,VB
signalled,signaled,VBN
signallers,signalers,NNS
signally,namumukod,RB
signals,signal,NNS
signatories,lalagda,NNS
signatory,lumagda,NN
signature,lagda,NN
signatures,lagda,NNS
signboard,karatula,NN
signed,nilagdaan,VBN
signet,tandang,NN
significance,kabuluhan,NN
significant,makabuluhan,JJ
significantly,makabuluhang,RB
signification,diwa,NN
signified,ipinaalam,VBN
signifies,Sumisimbolo,NNS
signs,palatandaan,NNS
Sihon,Sehon,NN
Sikh,Sikho,NN
silage,sailids,NN
silence,katahimikan,NN
silent,tahimik,NN
silently,tahimik,RB
silhouette,silweta,NN
silica,kwats,NN
silicon,silikon,NN
silk,sutla,NN
silken,makinis,NN
Sill,Pasamano,NN
siller,plata,NN
silliness,kalokohan,NN
silly,uto,RB
silo,magsailow,NN
silt,mabanlikan,NN
Silurian,Siluryan,JJ
silver,pilak,NN
similar,katulad,JJ
similarities,pagkakatulad,NNS
similarity,pagkakapareho,NN
simile,paghahalintulad,NN
similes,pagtutulad,NNS
similitude,pagtutulad,NN
simmer,kumulo,NN
simony,simonya,NN
simper,ngisi,NN
simplest,pinakasimpleng,NN
simpleton,uto,NN
simplification,pagpapagaan,NN
simplified,pinagaan,VBN
simplifies,Pinadadali,NNS
simplifying,pagpapasimple,VBG
simplism,kapagaanan,NN
simply,lamang,RB
simulate,gayahin,NN
simulated,kunwa,JJ
simulating,pagtulad,VBG
simulation,kunwa,NN
simulations,simulation,NNS
simultaneity,kasabayan,NN
sin,kasalanan,NN
sincerest,taos,NN
sincerity,katapatan,NN
sine,sain,NN
sinecure,sainikyue,NN
sinew,lakas,NN
sinful,makasalanan,NN
sing,kumanta,VBG
singalong,makikanta,NN
Singapore,Singgapur,NNP
Singhalese,Singgales,JJ
singleness,pagkakaisa,NN
sings,umaawit,NNS
singular,isahan,NN
singularity,katangian,NN
sinister,malas,NN
sink,lababo,NN
sinker,pabigat,NN
sinking,paglubog,NN
sinks,lababo,NNS
Sinn,Parti,NN
sinned,nagkasala,VBN
sinner,makasalanan,NN
sinners,makasalanan,NNS
sinneth,nagkakasala,NN
sinning,nagkakasala,VBG
sins,kasalanan,NNS
sinuous,makasalanan,JJ
sip,tumikim,NN
sipping,hithit,VBG
sir,ginoo,NN
Sirdar,Puno,NN
sire,ninuno,NN
siren,sirena,NNS
sirloin,sirloya,NN
sirocco,hangin,NN
Sirrah,Pare,NN
sirs,ginoo,NNS
sister,ate,NN
sisterhood,kapatiran,NN
sisterinlaw,hipag,NN
sisterly,maasikaso,RB
sisters,madre,NNS
sit,umupo,NN
site,lugar,NN
sits,nakapatong,NNS
sitter,pasahero,NN
sittest,nakaupo,NN
sitteth,nakaluklok,NN
sitting,upo,VBG
situate,maglagay,NN
situated,nakatayo,VBN
situation,sitwasyon,NN
six,anim,CD
sixes,magkasundu,NNS
sixty,animnapu,NN
sizable,malaki,JJ
size,laki,NN
sizes,sukat,NNS
sizing,pagpapalaki,VBG
sizzle,sagitsit,NN
skate,isketing,NN
skein,madeha,NN
skeleton,balangkas,NN
sketcher,dibuhista,NN
sketches,Sketch,NNS
skew,hilig,NN
skewer,tuhog,NN
skid,mapasadsad,NN
skies,alangaang,NNS
skiff,bangka,NN
skilful,magalang,NN
skill,kasanayan,NN
skillet,kawali,NN
skillful,magalang,NN
skills,kasanayan,NNS
skim,sagap,NN
skimmed,sinagap,VBN
skimmer,espumadera,NN
skimpy,makipot,NN
skin,balat,NN
skinflint,maramot,NN
skinned,balat,VBN
skinner,magdaraya,NN
skinny,payat,NN
skins,skin,NNS
skip,laktawan,NN
skipped,Nilaktawan,VBD
skipper,kapitan,NN
skipping,laktaw,VBG
skirt,palda,NN
skirting,gilid,VBG
skittish,magugulatin,NN
skulk,magtago,NN
skull,bungo,NN
skunk,magdaya,NN
sky,langit,NN
skyscrapers,skyscraper,NNS
slab,tilad,NN
slack,malubay,NN
slacken,magpaluwag,NN
slackens,binagalan,NNS
slacker,ansikutero,NN
slackness,pagkamaluwag,NN
slain,pinatay,NN
slamming,humahampas,VBG
slant,pahilis,NN
slanting,nakahilis,VBG
slantwise,pahilis,NN
slap,sampal,NN
slapdash,pasagasa,NN
slapping,pasagasa,VBG
slapstick,saynete,NN
slash,iwa,NN
slashed,laslas,VBD
slashing,mahigpit,VBG
slated,nakatakda,VBN
slatternly,magulo,RB
slaughter,patayan,NN
slaughtered,pinatay,VBN
slaughterer,tagapagpatay,NN
slaughterhouses,katayan,NNS
slaughtering,patayan,VBG
slav,Eslabo,NN
slave,alipin,NN
slaves,alipin,NNS
slavic,Eslabo,NN
slaying,pagpatay,VBG
sleazy,manipis,NN
sled,magparagos,VBN
sledding,pagpaparagos,VBG
sledge,paragos,NN
sleek,pakintabin,NN
sleep,matulog,NN
sleepeth,natutulog,NN
sleepiness,antok,NN
sleeping,natutulog,VBG
sleeve,manggas,NN
sleeved,manggas,VBN
sleeves,manggas,NNS
sleigh,paragos,NN
sleight,salamangka,NN
slender,payat,NN
slept,natulog,NN
sleuth,tiktik,NN
slew,liko,NN
sliced,hiwa,VBN
slicing,pagpipiraso,VBG
slick,makintab,NN
slicker,kapote,NN
sliders,slider,NNS
sliding,dumudulas,VBG
slight,bahagya,NN
slighting,mapangmata,VBG
slightly,bahagyang,RB
slim,payat,NN
slimy,malansa,NN
sling,tirador,VBG
slingshot,tirador,NN
slink,tumalilis,NN
slip,mali,NN
slipper,tsinelas,NN
slipperiness,dulas,NN
slippers,tsinelas,NNS
slippery,madulas,NN
slipping,pagdulas,VBG
slipshod,marusing,NN
slit,maglaslas,NN
slither,dumulas,NN
slits,Isingit,NNS
sliver,magtilad,NN
slob,putik,NN
slobber,dura,NN
slog,maghampas,NN
slogan,sawikain,NN
slop,bumubo,NN
slope,libis,NN
sloping,kiling,VBG
sloppy,nanggigitata,JJ
slops,pinaghugasan,NNS
slosh,magkumayod,NN
sloth,bagal,NN
slothful,tamad,NN
slouch,yumukod,JJ
slough,malaglag,NN
slovenliness,karusingan,NN
slovenly,burara,RB
slow,mabagal,VB
slowed,pinabagal,VBD
slowest,pinakamabagal,NN
slowing,pagbagal,VBG
slowness,kabagalan,NN
slows,nagpapabagal,NNS
sludge,putik,NN
sludgy,maputik,NN
slug,pagong,NN
sluggishness,kabagalan,NN
slugs,slug,NNS
sluice,umagos,NN
slumber,idlip,NN
slushy,lapunaw,NN
sly,palihim,RB
slyly,patago,NN
slyness,katusuhan,NN
smacking,lumalagutok,VBG
small,maliit,JJ
smallest,pinakamaliit,JJS
smallness,kaliitan,NN
smallpox,bulutong,NN
smart,matalino,NN
smarten,maggayak,NN
smarter,madunong,NN
smash,bagsak,NN
smashing,mapanira,VBG
smear,pahid,NN
smeared,ipinahid,VBN
smell,amoy,NN
smells,amoy,NNS
smelly,nangangamoy,RB
smelt,pagtunaw,NN
smile,ngiti,NN
smiles,nakangiti,NNS
smiling,nakangiting,VBG
smilingly,nakangiti,RB
smirk,ngisi,NN
smite,bumigwas,NN
smith,panday,NN
smiths,mangbabakal,NNS
smithy,bakalan,NN
smoke,usok,NN
smoked,pinausukan,VBN
smoker,naninigarilyo,NN
smokers,naninigarilyo,NNS
smoking,paninigarilyo,NN
smoky,mausok,NN
smolder,usok,NN
smoldering,nagbabaga,VBG
smooth,makinis,NN
smoother,malinaw,NN
smoothly,maayos,RB
smoothness,kinis,NN
smote,sumakit,NN
smoulder,usok,NN
smouldering,nagbabaga,VBG
smudge,pausukan,NN
smudgy,marumi,NN
smug,mayabang,NN
smuggled,ipinuslit,VBN
smuggler,ismagler,NN
smuggling,kontrabando,VBG
smut,uling,NN
smutty,marusing,NN
snack,merienda,NN
snacks,meryenda,NNS
snaffle,magkabisada,NN
snag,sagabal,NN
snail,suso,NN
snake,ahas,NN
snakes,ahas,NNS
in,nasa,IN
snapper,alsis,NN
snapping,snap,VBG
snappy,maliksi,JJ
snare,patibong,NN
snares,silo,NNS
snarl,pagkakabuhol,NN
snatched,inagaw,VBN
snatching,pagdaklot,VBG
sneaked,pumuslit,VBN
sneakers,tsinelas,NNS
sneaking,hamak,VBG
sneaky,napakaimbi,NN
sneer,pumiksi,NN
sneering,mapanukso,VBG
sneeze,bumahin,NN
sneezes,bumahin,NNS
sneezing,bahin,VBG
snick,magkutab,NN
sniff,umamoy,NN
sniffle,magsisinghot,NN
snigger,ngisi,NN
snivel,uhugin,NN
snobbery,pagmamalaki,NN
snobbish,mapangmata,NN
snobbishness,pagmamalaki,NN
snooker,snuker,NN
snoop,panunubok,NN
snooper,panunubok,NN
snooze,paghihilik,NN
snore,hagok,NN
snoring,hilik,VBG
snort,pagsingasing,NN
snotty,nagpapasikat,NN
snout,nguso,NN
snow,niyebe,NN
snowing,nagniniyebe,VBG
snub,pango,NN
snuffbox,kalapkan,NN
snuffle,pagsisisinghot,NN
snug,makipot,NN
snuggle,yumakap,NN
so,kaya,RB
soak,magbabad,NN
soaked,babad,VBN
soap,sabon,NN
soaps,sabon,NNS
soar,pumailanglang,VB
soaring,sumasalimyog,VBG
sob,paghibik,NN
sobbing,humihikbi,VBG
sober,matino,NN
sobering,paghinahon,VBG
soberness,maunawain,NN
sobriquet,palayaw,NN
soccer,putbol,NN
sociable,palakaibigan,JJ
social,sosyal,JJ
socialisation,pagsasapanlipunan,NN
socialise,sosyalisahin,NN
socialised,socialized,VBN
socialising,pakikisalamuha,VBG
socialism,sosyalismo,NN
socialist,sosyalista,NN
socialistic,sosyalista,JJ
socialists,sosyalista,NNS
societal,lipunan,NN
societies,lipunan,NNS
society,lipunan,NN
societys,Society,NN
sociologist,sosyolohista,NN
socket,saksakan,NN
socks,medyas,NNS
sod,damuhan,NN
sodden,tigmak,NN
sodium,sosa,NN
sodom,Sodoma,NN
sodomised,sodomized,VBN
sodomising,sodomizing,VBG
sodomy,sodomya,NN
soever,Sinomang,NN
sofa,sopa,NN
soffit,sopit,NN
soft,malambot,JJ
soften,mapahina,NN
softened,lamog,VBN
